"","ID","Bin","MWR","Vessel","Landing","Date","CommonName","SciName","Loc","Zone","Lat_DM","lat_dec","Long_DM","lon_dec","Depth_ft","Depth_m","FL","TL","WetWt","WtCalc","WC_males","WC_fem","Notes"
"118",144,10,"","Victory","Longbeach Sportfishing","7/19/22","Bocaccio Rockfish","Sebastes paucispinis","Los Angeles","South East Bank","33°34.3475",33.5724583,"118°08.5953",-118.14326,270,82.3,0,342,430,404,402,426,"check bin #10, 16"
"119",146,10,"","Victory","Longbeach Sportfishing","7/19/22","Bocaccio Rockfish","Sebastes paucispinis","Los Angeles","South East Bank","33°34.3475",33.5724583,"118°08.5953",-118.14326,270,82.3,0,307,310,289,289,312,""
"120",147,10,"","Victory","Longbeach Sportfishing","7/19/22","Bocaccio Rockfish","Sebastes paucispinis","Los Angeles","South East Bank","33°34.3475",33.5724583,"118°08.5953",-118.14326,270,82.3,0,326,350,348,347,371,""
"121",148,10,"CS Oct 15","Victory","Longbeach Sportfishing","7/19/22","Pacific Sanddab","Citharichthys sordidus","Los Angeles","South East Bank","33°34.3475",33.5724583,"118°08.5953",-118.14326,270,82.3,0,258,210,190,166,176,"check for replicates of sample 148"
"122",149,9,"CS Oct 15","Victory","Longbeach Sportfishing","7/19/22","Pacific Sanddab","Citharichthys sordidus","Los Angeles","South East Bank","33°34.3475",33.5724583,"118°08.5953",-118.14326,270,82.3,0,278,260,242,209,224,""
"123",150,9,"CS Oct 15","Victory","Longbeach Sportfishing","7/19/22","Pacific Sanddab","Citharichthys sordidus","Los Angeles","South East Bank","33°34.3475",33.572458,"118°08.5709",-118.14326,270,82.3,0,261,220,197,172,183,"raw data sheet shows  sample lost might want to check sample"
"124",151,4,"RD Oct 15","Victory","Longbeach Sportfishing","7/19/22","Copper Rockfish","Sebastes caurinus","Los Angeles","South East Bank","33°34.3830",33.57305,"118°08.5954",-118.14326,270,82.3,0,336,750,695,0,0,""
"125",152,26,"RD Oct 15","Victory","Longbeach Sportfishing","7/19/22","Olive Rockfish","sebastes serranoides","Los Angeles","South East Bank","33°34.3830",33.57305,"118°08.5954",-118.14326,270,82.3,0,349,480,0,0,0,""
"126",153,14,"MW Oct 15","Victory","Longbeach Sportfishing","7/19/22","California Scorpianfish","Scorpaena guttata","Los Angeles","150","33°35.6776",33.5946267,"118°11.2561",-118.1876,159,48.5,0,296,590,0,540,526,""
"127",154,14,"MW Oct 15","Victory","Longbeach Sportfishing","7/19/22","California Scorpianfish","Scorpaena guttata","Los Angeles","150","33°35.6776",33.5946267,"118°11.2561",-118.1876,159,48.5,0,270,420,0,410,399,""
"128",155,14,"MW Oct 15","Victory","Longbeach Sportfishing","7/19/22","California Scorpianfish","Scorpaena guttata","Los Angeles","150","33°35.6776",33.5946267,"118°11.2561",-118.1876,159,48.5,0,262,410,0,374,364,""
"129",156,14,"MW Oct 15","Victory","Longbeach Sportfishing","7/19/22","California Scorpianfish","Scorpaena guttata","Los Angeles","150","33°35.6776",33.5946267,"118°11.2561",-118.1876,159,48.5,0,278,480,0,447,436,""
"130",157,14,"MW Oct 15","Victory","Longbeach Sportfishing","7/19/22","California Scorpianfish","Scorpaena guttata","Los Angeles","150","33°35.6776",33.5946267,"118°11.2561",-118.1876,159,48.5,0,291,650,0,513,500,""
"131",158,14,"","Victory","Longbeach Sportfishing","7/19/22","California Scorpianfish","Scorpaena guttata","Los Angeles","150","33°35.6776",33.5946267,"118°11.2561",-118.1876,159,48.5,0,245,320,0,306,298,""
"132",159,14,"","Victory","Longbeach Sportfishing","7/19/22","California Scorpianfish","Scorpaena guttata","Los Angeles","150","33°35.6776",33.5946267,"118°11.2561",-118.1876,159,48.5,0,260,400,0,366,356,""
"133",160,14,"","Victory","Longbeach Sportfishing","7/19/22","California Scorpianfish","Scorpaena guttata","Los Angeles","150","33°35.6776",33.5946267,"118°11.2561",-118.1876,159,48.5,0,274,430,0,428,417,""
"134",161,14,"","Victory","Longbeach Sportfishing","7/19/22","California Scorpianfish","Scorpaena guttata","Los Angeles","150","33°35.6776",33.5946267,"118°11.2561",-118.1876,159,48.5,0,267,430,0,396,386,""
"135",162,14,"","Victory","Longbeach Sportfishing","7/19/22","California Scorpianfish","Scorpaena guttata","Los Angeles","150","33°35.6776",33.5946267,"118°11.2561",-118.1876,159,48.5,0,298,630,0,551,537,""
"136",163,14,"","Victory","Longbeach Sportfishing","7/19/22","California Scorpianfish","Scorpaena guttata","Los Angeles","150","33°35.6776",33.5946267,"118°11.2561",-118.1876,159,48.5,0,313,710,0,638,623,""
"137",165,14,"RD Oct 15","Victory","Longbeach Sportfishing","7/19/22","Barred Sand Bass","Paralabrax nebulifer","Los Angeles","150","33°39.4821",33.658035,"118°11.9805",-118.19968,75,22.9,0,361,650,626,0,0,""
"138",166,6,"RD Oct 15","Victory","Longbeach Sportfishing","7/19/22","Barred Sand Bass","Paralabrax nebulifer","Los Angeles","150","33°39.4821",33.658035,"118°11.9805",-118.19968,75,22.9,0,343,580,534,0,0,""
"139",167,6,"RD Oct 15","Victory","Longbeach Sportfishing","7/19/22","Barred Sand Bass","Paralabrax nebulifer","Los Angeles","150","33°39.4821",33.658035,"118°11.9805",-118.19968,75,22.9,0,362,650,631,0,0,""
"140",168,6,"RD Oct 15","Victory","Longbeach Sportfishing","7/19/22","Kelp Bass","Paralabrax clathratus","Los Angeles","150","33°39.4821",33.658035,"118°11.9805",-118.19968,75,22.9,0,370,730,679,0,0,""
"141",169,15,"RD Oct 15","Victory","Longbeach Sportfishing","7/19/22","Kelp Bass","Paralabrax clathratus","Los Angeles","150","33°39.4821",33.658035,"118°11.9805",-118.19968,75,22.9,0,364,660,644,0,0,""
"142",170,15,"RD Oct 15","Victory","Longbeach Sportfishing","7/19/22","Kelp Bass","Paralabrax clathratus","Los Angeles","150","33°39.4821",33.658035,"118°11.9805",-118.19968,75,22.9,0,339,570,510,0,0,""
"143",172,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,715,792,1750,1761,0,0,""
"144",173,13,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,830,910,2880,2605,0,0,""
"145",174,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,742,816,1860,1916,0,0,""
"146",175,13,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,774,852,2250,2164,0,0,""
"147",176,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,684,763,1510,1585,0,0,""
"148",177,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,718,789,1610,1742,0,0,""
"149",178,13,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,733,797,2070,1793,0,0,""
"150",179,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,654,728,1490,1389,0,0,""
"151",180,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,718,794,2060,1774,0,0,""
"152",181,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,693,761,1920,1574,0,0,""
"153",182,13,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,875,893,2410,2470,0,0,""
"154",183,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,752,829,2120,2003,0,0,""
"155",184,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,696,770,1530,1627,0,0,""
"156",185,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,813,890,2660,2447,0,0,""
"157",187,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,766,847,2240,2128,0,0,""
"158",188,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,774,775,2550,1657,0,0,""
"159",190,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,689,787,1730,1730,0,0,""
"160",195,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,724,805,1930,1844,0,0,""
"161",200,1,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,722,806,1630,1850,0,0,""
"162",201,13,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,726,810,1870,1876,0,0,""
"163",202,13,"","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,707,779,1640,1681,0,0,""
"164",203,13,"","Island Spirit","Ventura Sportfishing","7/22/22","California Barracuda","Sphyraena argentea","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°02.1463",34.0357717,"119°30.9975",-119.51663,90,27.4,695,766,1480,1603,0,0,""
"165",204,3,"RD Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°01.5572",34.0259533,"119°31.4790",-119.52465,47,14.3,0,370,660,679,0,0,""
"166",205,3,"RD Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°01.5572",34.0259533,"119°31.4790",-119.52465,47,14.3,0,438,1130,1179,0,0,""
"167",206,3,"RD Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°01.5572",34.0259533,"119°31.4790",-119.52465,47,14.3,0,374,670,703,0,0,""
"168",210,3,"RD Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°01.5572",34.0259533,"119°31.4790",-119.52465,47,14.3,0,381,750,747,0,0,""
"169",211,3,"RD Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°01.5572",34.0259533,"119°31.4790",-119.52465,47,14.3,0,433,1120,1136,0,0,""
"170",213,3,"RD Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°01.5572",34.0259533,"119°31.4790",-119.52465,47,14.3,0,357,590,604,0,0,""
"171",214,3,"RD Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°01.5572",34.0259533,"119°31.4790",-119.52465,47,14.3,0,380,680,741,0,0,""
"172",215,3,"RD Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°01.3527",34.022545,"119°31.9810",-119.53302,38,11.6,0,412,900,965,0,0,""
"173",216,3,"RD Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°01.3369",34.0222817,"119°31.8388",-119.53065,47,14.3,0,369,640,673,0,0,""
"174",218,3,"RD Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Kelp Bass","Paralabrax clathratus","Ventura/channel islands","Santa Cruz Island/San Pedro Point","34°01.3369",34.0222817,"119°31.8388",-119.53065,47,14.3,0,388,740,793,0,0,""
"175",220,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,345,470,451,0,0,""
"176",221,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,413,790,806,0,0,""
"177",223,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,346,400,456,0,0,""
"178",224,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,327,380,380,0,0,""
"179",225,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,374,610,585,0,0,""
"180",226,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,397,670,710,0,0,""
"181",227,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,399,710,721,0,0,""
"182",228,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,348,470,464,0,0,""
"183",229,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,328,370,384,0,0,""
"184",230,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,345,450,451,0,0,""
"185",231,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,437,990,967,0,0,""
"186",232,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,383,600,632,0,0,""
"187",233,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,377,590,601,0,0,""
"188",234,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,362,490,527,0,0,""
"189",235,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,368,550,556,0,0,""
"190",236,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,385,670,643,0,0,""
"191",237,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,495,1420,1444,0,0,""
"192",244,7,"CS Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Vermillion Rockfish","Sebastes miniatus","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,398,1070,1025,0,0,""
"193",245,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,422,930,864,0,0,""
"194",246,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,356,510,500,0,0,""
"195",247,8,"SA Oct 15","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,367,520,551,0,0,""
"196",248,8,"","Island Spirit","Ventura Sportfishing","7/22/22","Ocean Whitefish","Caulolatilus princeps","Ventura/channel islands","Yellowbanks/Santa Cruz is.","33°59.8393",33.9973217,"119°30.9841",-119.5164,111,33.8,0,358,520,509,0,0,""
